SF,5.5,231,100
SF,5,143,100x60
SF,5,257,200
SF,5,262,150
SF,4.5,199.5,100
SF,4.5,217,200
SF,4.5,295.5,250x200
SF,4,145,90
SF,4,317,80
SF,4,349,100
SF,3.5,190,250x100
SF,3.5,227.5,100
SF,3.5,273.5,250x200
SF,3.5,275,150
SF,3.5,283.5,200x150
SF,3.5,326.5,150x100
SF,3,12,250
SF,3,210,80
SF,3,263,200
SF,2.5,245,500
SF,2,163,600
SF,2,260,150
SF,2,315,80
SF,1.5,143,150x100
SF,1.5,277.5,150
SF,1,21.5,250
SF,1,168.5,100
SF,1,270.5,60
SF,1,275,150
SF,1,318,60
SF,1,335.5,200x50
SF,0.5,173,70
SF,0.5,320.5,50
SF,0,216,200x100
SF,0,283,250
SF,-1,239,500X350
SF,-1,279,150x100
SF,-1,301,200
SF,-1.5,173,80
SF,-2,286,80
SF,-2,307,225
SF,-2.5,320,40
SF,-3,188,250
SF,-3.5,224,100
SF,-3.5,246,200
SF,-3.5,324,150
SF,-4,201,100
SF,-4,211.5,70
SF,-4,252,300
SF,-4.5,242.5,150
SF,-4.5,331.5,200
SF,-5,251,60
SF,-5,292,150
SF,-6,5,100
SF,-6,210,100
SF,-6,305.5,150
SF,-6,309.5,20x30
SF,-6.5,289,100x75
SF,-7,259.5,80
SF,-7,335,200
SF,-8,236,150
SF,-8,259.5,100
SF,-8.5,330,150
SF,-9,308.5,300+
SF,-9,332.5,200
SF,-9.5,300,50x60
SF,-10,32,100
SF,-10,288,150x80
SF,-10,334,150
SF,-10,336,150
SF,-10.5,253,70
SF,-10.5,314,120
SF,-11,230.5,300x250
SF,-11,246,100
SF,-11,281,60
SF,-11,339.5,150
SF,-11.5,14.5,150x100
SF,-11.5,47,200
SF,-12,337,100
SF,-12.5,13,80
SF,-12.5,17,200
SF,-12.5,69,90
SF,-12.5,198,200
SF,-12.5,286,150
SF,-13,348,150
SF,-13.5,68,150
SF,-14.5,317.5,150
SF,-15,22,250
SF,-15,71,100
SF,-15,184,200
SF,-15.5,36,200x100
SF,-15.5,325,250
SF,-16,326,175
SF,-16,339,70
SF,-16,353,100
SF,-16.5,294,350x200
SF,-16.5,300,200
SF,-17,70,100
SF,-17,159,200
SF,-17,298,150
SF,-17,338,40
SF,-17.5,244.5,150
SF,-18,272.5,300X150
SF,-19,185,80
SF,-19,209,150x20
SF,-19.5,293,150
SF,-20,22,200
SF,-20,88,100
SF,-20,211,80
SF,-20,335,60
SF,-20,349,200x80
SF,-20.5,46.5,50
SF,-20.5,232,100
SF,-20.5,268,100
SF,-20.5,296.5,300
SF,-20.5,321.5,150
SF,-21,255,150
SF,-21.5,51,100
SF,-21.5,224.5,200x60
SF,-21.5,324,120
SF,-22,258,100X50
SF,-22,305,200
SF,-22,326,150
SF,-22.5,209,100
SF,-23,197,150
SF,-23,331,500x300
SF,-24,86,200x100
SF,-24,230.5,100
SF,-24,234,100
SF,-24,236,200
SF,-24,278,500
SF,-24,295.5,100
SF,-24,300,150x100
SF,-24.5,343,150
SF,-25,72.5,100
SF,-25,92,150
SF,-25,242,100x200
SF,-25,303.5,100
SF,-26,233,100
SF,-26,288.5,75
SF,-26.5,319,250
SF,-27,187,100
SF,-27,200,250
SF,-27,221.5,100
SF,-27,230,100
SF,-27,237,200x100
SF,-28,198,120
SF,-28.5,256.5,80
SF,-29,69,200-300
SF,-29,299,100
SF,-29,305.5,200
SF,-29,319.5,150
SF,-29,327,500x500
SF,-29.5,157,150
SF,-29.5,163.5,200
SF,-29.5,235,150x80
SF,-29.5,245,100
SF,-29.5,253.5,100
SF,-29.5,300.5,100
SF,-29.5,315.5,100
SF,-29.5,322,130
SF,-30,85,80x100
SF,-30,221,100X80
SF,-30,225.5,100
SF,-30,276.5,100
SF,-30,313,400
SF,-30,340,100
SF,-30.5,19,100
SF,-30.5,34.5,100
SF,-30.5,234,80
SF,-30.5,289,80x50
SF,-31,73,400
SF,-31,105,100
SF,-31,249,150x80
SF,-31,334,60
SF,-31.5,259,75
SF,-31.5,274,150
SF,-31.5,315,80
SF,-32,25,300
SF,-32,305,150x100
SF,-32.5,6,100
SF,-32.5,137,100
SF,-32.5,220,100
SF,-32.5,223.5,150
SF,-32.5,316,120
SF,-33,298.5,60
SF,-33,337,100
SF,-33.5,234,100
SF,-33.5,243,150x100
SF,-33.5,296.5,60
SF,-34,197,200x150
SF,-34,292.5,90x50
SF,-34,334,80x200
SF,-34,341,100
SF,-35,11,100
SF,-35,236.5,80
SF,-35.5,221.5,150X250
SF,-36,256,100X70
SF,-36.5,6,70
SF,-36.5,227,80
SF,-36.5,246,200
SF,-36.5,284.5,200
SF,-37,206,80
SF,-37.5,70.5,150
SF,-37.5,253,>70x100
SF,-37.5,253,150
SF,-38,77,200
SF,-38,235.5,300x100
SF,-39,54,200
SF,-39,135,200
SF,-39,182,100
SF,-39,185,100
SF,-39.5,316.5,200
SF,-40,335,100
SF,-41,206,100-200
SF,-41,259,200
SF,-41,261.5,200
SF,-41,266,100
SF,-41,289,150
SF,-41.5,240,80
SF,-42,32,200
SF,-42,62,200
SF,-42,66,150x100
SF,-42,277.5,80
SF,-42,280,80
SF,-42.5,261,200
SF,-42.5,267,250x150
SF,-43,213,250
SF,-44,83,200x100
SF,-44,202,80
SF,-44,243,150x80
SF,-44,345,200x300
SF,-44.5,67,200x100
SF,-44.5,250,150
SF,-46,209,150
SF,-46,264,300
SF,-47,10.5,80
SF,-47,85,100
SF,-48,12,100
SF,-48,22,200
SF,-48,36,150
SF,-48,115,250
SF,-48,211,150
SF,-48,274,100
SF,-49,197,200x150
SF,-49,300,75
SF,-49,343,100
SF,-49.5,59.5,100
SF,-50,33,150
SF,-50,76,200
SF,-50,241,150
SF,-50,252,200
SF,-50,252,200
SF,-50,256,150
SF,-50,286.5,500
SF,-50,297,150
SF,-50,356,150x200
SF,-50.5,270,300
SF,-50.5,304.5,60
SF,-51,10,60
SF,-51,87, ----
SF,-51,160,500
SF,-51,261,300X150
SF,-51,273,50
SF,-52,302.5,150
SF,-52.5,317,70
SF,-53,164,150
SF,-53.5,157,150
SF,-53.5,175,400x200
SF,-53.5,321.5,50x100
SF,-54,242,100
SF,-54,302,50
SF,-54.5,162,100
SF,-54.5,339,150
SF,-55,270,200
SF,-55,278,250
SF,-55.5,303,150
SF,-56.5,167,100
SF,-56.5,238,70
SF,-57,255,100
SF,-57,317,50
SF,-59,61,50
SF,-59,132,50x100
SF,-59,300,200x100
SF,-59,301,150x75
SF,-59,305,75
SF,-59,350,100
SF,-60,167,70
SF,-60,290,120
SF,-60.5,253,70
SF,-61,294,80
SF,-61,302,100
SF,-61,326,150
SF,-61.5,55.5,100
SF,-62,307,100
SF,-62,307,150
SF,-62,347,200
SF,-62.5,168,200x300
SF,-63.5,109,100
SF,-63.5,280,70
SF,-64,156,150
SF,-64,317,60
SF,-64.5,298,70
SF,-65,52,50
SF,-65,231.5,200
SF,-65,275,100
SF,-65,293,130
SF,-65.5,65,50
SF,-66,27,250
SF,-66,179,100
SF,-66.5,84,70
SF,-66.5,210,150
SF,-67,52,100
SF,-67,53,150
SF,-67,115,80
SF,-67,124,200
SF,-69,54,100
SF,-69,80,70
SF,-70,108,100
SF,-70.5,79,100
SF,-71,48,80
SF,-71,50,100
SF,-71.5,99,150
SF,-71.5,292,100
SF,-73,106,150
SF,-74,41,100
SF,-74,243,100
SF,-74.5,140,200
SF,-75,195,300
SF,-75.5,166,150
SF,-76.5,150,200
SF,-76.5,332,150
SF,-78,117,200
SF,-78.5,40,100
SF,-78.5,43,150
SF,-78.5,51,70
SF,-82,73,75
